id,restaurant_code,name,michelin_stars,cuisine,city,country,country_flag,address,latitude,longitude,google_place_id,michelin_url,website_url,booking_url,google_maps_url,located_in_hotel,property_name,worlds_50_best_rank,worlds_50_best_year
,rest_0586,DODICI,1,Italiaans,Kyoto,Japan,🇯🇵,"239 Kamihakusancho, Nakagyo Ward, Kyoto 604-0943",35.011886,135.765636,ChIJU-CK_ksJAWARKRojwg1e98o,,,,https://www.google.com/maps/place/?q=place_id:ChIJU-CK_ksJAWARKRojwg1e98o,False,,,
,rest_0587,Muromachi Wakuden,1,Japans,Kyoto,Japan,🇯🇵,"679 Marukizaimokucho, Nakagyo Ward, Kyoto 604-8106",35.01016,135.763285,ChIJqxQuuI8IAWAR-TM9RzwBeIY,,,,https://www.google.com/maps/place/?q=place_id:ChIJqxQuuI8IAWAR-TM9RzwBeIY,False,,,
,rest_0588,cenci,1,Italiaans,Kyoto,Japan,🇯🇵,"44-7 Shogoin Entomicho, Sakyo Ward, Kyoto 606-8323",35.017064,135.780176,ChIJw2vMBfAIAWAR86pLyFaUBas,,,,https://www.google.com/maps/place/?q=place_id:ChIJw2vMBfAIAWAR86pLyFaUBas,False,,,
,rest_0589,ima,1,Frans,Kyoto,Japan,🇯🇵,"183-4 Fudocho, Nakagyo Ward, Kyoto 604-8215",35.006193,135.756107,ChIJ4-FgBAAJAWARQAPYPY4b5mY,,,,https://www.google.com/maps/place/?q=place_id:ChIJ4-FgBAAJAWARQAPYPY4b5mY,False,,,
,rest_0590,MASHIRO,1,Frans,Kyoto,Japan,🇯🇵,"2F, OHG Kyoto Rokkaku Building, 234 Donomaecho, Nakagyo Ward, Kyoto 604-8134",35.007243,135.760725,ChIJA22_aq0JAWARDnaisCmDcOQ,,,,https://www.google.com/maps/place/?q=place_id:ChIJA22_aq0JAWARDnaisCmDcOQ,False,,,
,rest_0591,Korean Restaurant Byeoleeya,1,Koreaans,Kyoto,Japan,🇯🇵,"38 Mibutsujimachi, Nakagyo Ward, Kyoto 604-8822",34.999331,135.742963,ChIJ02OKNUEJAWARxBf8MLVZQ9w,,,,https://www.google.com/maps/place/?q=place_id:ChIJ02OKNUEJAWARxBf8MLVZQ9w,False,,,
,rest_0592,Kentan Horibe,1,Japans,Kyoto,Japan,🇯🇵,"273 Tenjinyamacho, Nakagyo Ward, Kyoto 604-8221",35.005064,135.757012,ChIJe_n4XpsIAWARyyaJO4RzB14,,,,https://www.google.com/maps/place/?q=place_id:ChIJe_n4XpsIAWARyyaJO4RzB14,False,,,
,rest_0593,Ayanokoji Karatsu,1,Japans,Kyoto,Japan,🇯🇵,"113-1 Yadacho, Shimogyo Ward, Kyoto 600-8442",35.002446,135.755566,ChIJI4LPCxgJAWARfeClbJQwaww,,,,https://www.google.com/maps/place/?q=place_id:ChIJI4LPCxgJAWARfeClbJQwaww,False,,,
,rest_0594,la bûche,1,Frans,Kyoto,Japan,🇯🇵,"400-3 Oharaikoincho, Sakyo Ward, Kyoto 601-1242",35.120056,135.83001,ChIJm2HTBIehAWARvpldzxmhzKk,,,,https://www.google.com/maps/place/?q=place_id:ChIJm2HTBIehAWARvpldzxmhzKk,False,,,
,rest_0595,MUBE,1,Japans,Kyoto,Japan,🇯🇵,"11-1 Omiya Gentakukitacho, Kita Ward, Kyoto 603-8462",35.052534,135.738443,ChIJxyOk6L-pAWARYuKXjO_yvlM,,,,https://www.google.com/maps/place/?q=place_id:ChIJxyOk6L-pAWARYuKXjO_yvlM,False,,,
,rest_0596,Okina,1,Japans,Kyoto,Japan,🇯🇵,"11-11 Sagashakadodaimoncho, Ukyo Ward, Kyoto 616-8422",35.022687,135.675632,ChIJDWoMRR2qAWARrfVgztklJNY,,,,https://www.google.com/maps/place/?q=place_id:ChIJDWoMRR2qAWARrfVgztklJNY,False,,,
,rest_0597,Tozentei,1,Japans,Kyoto,Japan,🇯🇵,"31-1 Komatsubara Minamicho, Kita Ward, Kyoto 603-8342",35.029314,135.729565,ChIJ2fJksqkHAWARdbRHl8t8Nug,,,,https://www.google.com/maps/place/?q=place_id:ChIJ2fJksqkHAWARdbRHl8t8Nug,False,,,
,rest_0598,Tenjaku,1,Tempura,Kyoto,Japan,🇯🇵,"570 Botanbokocho, Kamigyo Ward, Kyoto 602-8475",35.031398,135.741797,ChIJ62ueae8HAWARUWDU4AnAsUE,,,,https://www.google.com/maps/place/?q=place_id:ChIJ62ueae8HAWARUWDU4AnAsUE,False,,,
,rest_0599,KOGA,1,Frans,Kyoto,Japan,🇯🇵,"230 Nakaogawacho, Kamigyo Ward, Kyoto 602-0053",35.030181,135.754323,ChIJ1YSCNAAJAWARNw29gn6qxnE,,,,https://www.google.com/maps/place/?q=place_id:ChIJ1YSCNAAJAWARNw29gn6qxnE,False,,,
,rest_0600,La Biographie,1,Frans,Kyoto,Japan,🇯🇵,"1F, Cent Garden, 422-1 Tanakacho, Kamigyo Ward, Kyoto 602-8163",35.020217,135.742986,ChIJJ6ffGWQHAWAReWN2QMrHIG4,,,,https://www.google.com/maps/place/?q=place_id:ChIJJ6ffGWQHAWAReWN2QMrHIG4,False,,,
,rest_0601,Kokyu,1,Japans,Kyoto,Japan,🇯🇵,"204 Seiryucho, Kamigyo Ward, Kyoto 602-0822",35.031121,135.769426,ChIJCw16RWgIAWARcbvfN3lQrpQ,,,,https://www.google.com/maps/place/?q=place_id:ChIJCw16RWgIAWARcbvfN3lQrpQ,False,,,
,rest_0602,Droit,1,Frans,Kyoto,Japan,🇯🇵,"1F, Institut francais du Japon, 8 Yoshida Izumidonocho, Sakyo Ward, Kyoto 606-8301",35.026244,135.778262,ChIJHY7jDGEIAWAR3t4RyIRtZew,,,,https://www.google.com/maps/place/?q=place_id:ChIJHY7jDGEIAWAR3t4RyIRtZew,False,,,
,rest_0603,MOKO,1,Frans,Kyoto,Japan,🇯🇵,"235-2 Tamauecho, Nakagyo Ward, Kyoto 604-0005",35.01686,135.757151,ChIJT1StRfIJAWARJT5o70kaYvM,,,,https://www.google.com/maps/place/?q=place_id:ChIJT1StRfIJAWARJT5o70kaYvM,False,,,
,rest_0604,Mirei,1,Japans,Kyoto,Japan,🇯🇵,"143-2 Kameyacho, Nakagyo Ward, Kyoto 604-0865",35.016142,135.758455,ChIJCa3VkX0IAWARX_ia2Ery9Q0,,,,https://www.google.com/maps/place/?q=place_id:ChIJCa3VkX0IAWARX_ia2Ery9Q0,False,,,
,rest_0605,Gosho Iwasaki,1,Japans,Kyoto,Japan,🇯🇵,"1F, 660 Otsucho, Nakagyo Ward, Kyoto 604-0885",35.016886,135.761826,ChIJ_____4AIAWAR_i-6rEnNGp0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ_____4AIAWAR_i-6rEnNGp0,False,,,
,rest_0606,Vena,1,Italiaans,Kyoto,Japan,🇯🇵,"46-3 Kagamiyacho, Nakagyo Ward, Kyoto 604-0002",35.015165,135.758129,ChIJbdO2YIcIAWARhz-h0oecuVE,,,,https://www.google.com/maps/place/?q=place_id:ChIJbdO2YIcIAWARhz-h0oecuVE,False,,,
,rest_0607,Nijojo Furuta,1,Japans,Kyoto,Japan,🇯🇵,"371 Furushirocho, Nakagyo Ward, Kyoto 604-0045",35.012209,135.753872,ChIJOccsQ4AIAWARvrgPsgAejJc,,,,https://www.google.com/maps/place/?q=place_id:ChIJOccsQ4AIAWARvrgPsgAejJc,False,,,
,rest_0608,Nakamitsu,1,Japans,Kyoto,Japan,🇯🇵,"496-2 Sanbongi 5-chome, Nakagyo Ward, Kyoto 604-0872",35.015121,135.760957,ChIJhSTZHAAJAWARiC33aFVEck4,,,,https://www.google.com/maps/place/?q=place_id:ChIJhSTZHAAJAWARiC33aFVEck4,False,,,
,rest_0609,Kiyama,1,Japans,Kyoto,Japan,🇯🇵,"1F, Verdor Gosho, 136 Kinuyacho, Nakagyo Ward, Kyoto 604-0804",35.015727,135.762949,ChIJq6o6XIgIAWARXiYCduy8dZc,,,,https://www.google.com/maps/place/?q=place_id:ChIJq6o6XIgIAWARXiYCduy8dZc,False,,,
,rest_0610,Tsujifusa,1,Japans,Kyoto,Japan,🇯🇵,"155 Mukadeyacho, Nakagyo Ward, Kyoto 604-0805",35.014967,135.763464,ChIJzcbsYQAJAWARPQGjNDdNHN8,,,,https://www.google.com/maps/place/?q=place_id:ChIJzcbsYQAJAWARPQGjNDdNHN8,False,,,
,rest_0611,shiro,1,Italiaans,Kyoto,Japan,🇯🇵,"2F, IDO, 287 Takoyakushicho, Nakagyo Ward, Kyoto 604-0021",35.012562,135.758145,ChIJUyYFE_IJAWARlGcmw5J7Mmc,,,,https://www.google.com/maps/place/?q=place_id:ChIJUyYFE_IJAWARlGcmw5J7Mmc,False,,,
,rest_0612,KOKE,1,Innovatief,Kyoto,Japan,🇯🇵,"1F, IDO, 287 Takoyakushicho, Nakagyo Ward, Kyoto 604-0021",35.012564,135.758226,ChIJaaNHaXMJAWARrWc6YuCKh7Y,,,,https://www.google.com/maps/place/?q=place_id:ChIJaaNHaXMJAWARrWc6YuCKh7Y,False,,,
,rest_0613,Torisaki,1,Yakitori,Kyoto,Japan,🇯🇵,"292-1 Takoyakushicho, Nakagyo Ward, Kyoto 604-0021",35.012342,135.758386,ChIJ1Xui5tYJAWARvjMaq-ASA-A,,,,https://www.google.com/maps/place/?q=place_id:ChIJ1Xui5tYJAWARvjMaq-ASA-A,False,,,
,rest_0614,Miyawaki,1,Japans,Kyoto,Japan,🇯🇵,"1F, 122-1 Shikiamicho, Nakagyo Ward, Kyoto 604-8261",35.010044,135.753685,ChIJVQF-ySgJAWAR1Rf-0LMqcwc,,,,https://www.google.com/maps/place/?q=place_id:ChIJVQF-ySgJAWAR1Rf-0LMqcwc,False,,,
,rest_0615,Sokkon Fujimoto,1,Japans,Kyoto,Japan,🇯🇵,"580-1 Matsumotocho, Nakagyo Ward, Kyoto 604-0982",35.015294,135.766807,ChIJlQ84ro0IAWARdnmL_hot_uk,,,,https://www.google.com/maps/place/?q=place_id:ChIJlQ84ro0IAWARdnmL_hot_uk,False,,,
,rest_0616,Gokomachi Tagawa,1,Japans,Kyoto,Japan,🇯🇵,"575-1 Matsumotocho, Nakagyo Ward, Kyoto 604-0982",35.015006,135.766382,ChIJJTIQ_osIAWARa9En4ut9zKQ,,,,https://www.google.com/maps/place/?q=place_id:ChIJJTIQ_osIAWARa9En4ut9zKQ,False,,,
,rest_0617,Kyoryori Fujimoto,1,Japans,Kyoto,Japan,🇯🇵,"1F, Elite Shinmachi, 72 Shinmeicho, Nakagyo Ward, Kyoto 604-8207",35.010381,135.756772,ChIJ28O1moQIAWARJBfpkpBqXJU,,,,https://www.google.com/maps/place/?q=place_id:ChIJ28O1moQIAWARJBfpkpBqXJU,False,,,
,rest_0618,Ogawa,1,Japans,Kyoto,Japan,🇯🇵,"515 Anenishinotoincho, Nakagyo Ward, Kyoto 604-8273",35.008883,135.755219,ChIJRXig-cEIAWAR-XRwXA_oegE,,,,https://www.google.com/maps/place/?q=place_id:ChIJRXig-cEIAWAR-XRwXA_oegE,False,,,
,rest_0619,Uozuya,1,Japans,Kyoto,Japan,🇯🇵,"8 Mibuhigashihinokicho, Nakagyo Ward, Kyoto 604-8843",34.999848,135.735896,ChIJSTpcjDYGAWARpEkBHzsmLKw,,,,https://www.google.com/maps/place/?q=place_id:ChIJSTpcjDYGAWARpEkBHzsmLKw,False,,,
,rest_0620,Nijo Minami,1,Japans,Kyoto,Japan,🇯🇵,"92-12 Enokicho, Nakagyo Ward, Kyoto 604-0931",35.013051,135.768186,ChIJWVzOOK0JAWARy3BQSNNihNI,,,,https://www.google.com/maps/place/?q=place_id:ChIJWVzOOK0JAWARy3BQSNNihNI,False,,,
,rest_0621,LA TABLE de Joël Robuchon,1,Frans,Tokyo,Japan,🇯🇵,"Ebisu Garden Place, 1-13-1 Mita, Meguro City, Tokyo 153-0062",35.641914,139.714537,ChIJtxdIhBaLGGARvCnhexq9s74,,,,https://www.google.com/maps/place/?q=place_id:ChIJtxdIhBaLGGARvCnhexq9s74,False,,,
,rest_0622,Yama,1,Frans,Tokyo,Japan,🇯🇵,"1F, 6-16-41 Shirokane, Minato City, Tokyo 108-0072",35.643798,139.722903,ChIJewCB5KeLGGARj2HrKRvkR_M,,,,https://www.google.com/maps/place/?q=place_id:ChIJewCB5KeLGGARj2HrKRvkR_M,False,,,
,rest_0623,Sushi Matsuura,1,Sushi,Tokyo,Japan,🇯🇵,"1F, Wing Tsunashima, 5-7-8 Shirokane, Minato City, Tokyo 108-0072",35.644482,139.727692,ChIJyfbUCk-LGGARtkHwR4hgy-Y,,,,https://www.google.com/maps/place/?q=place_id:ChIJyfbUCk-LGGARtkHwR4hgy-Y,False,,,
,rest_0624,Sushi Tanaka,1,Sushi,Tokyo,Japan,🇯🇵,"1F, Marquis Minamiazabu, 2-7-23 Minamiazabu, Minato City, Tokyo 106-0047",35.647224,139.736597,ChIJuXdhUjWLGGARPCm51rrL-CE,,,,https://www.google.com/maps/place/?q=place_id:ChIJuXdhUjWLGGARPCm51rrL-CE,False,,,
,rest_0625,Sanosushi,1,Sushi,Tokyo,Japan,🇯🇵,"2-18-9 Shiba, Minato City, Tokyo 105-0014",35.651528,139.750694,ChIJU-KOB-iLGGAR7QolPPFGq94,,,,https://www.google.com/maps/place/?q=place_id:ChIJU-KOB-iLGGAR7QolPPFGq94,False,,,
,rest_0626,Yakumo Uezu,1,Japans,Tokyo,Japan,🇯🇵,"1-3-9 Yakumo, Meguro City, Tokyo 152-0023",35.618779,139.674165,ChIJN366KqP1GGARVm2TnL8af3s,,,,https://www.google.com/maps/place/?q=place_id:ChIJN366KqP1GGARVm2TnL8af3s,False,,,
,rest_0627,Alchimiste,1,Frans,Tokyo,Japan,🇯🇵,"5-17-10 Shirokanedai, Minato City, Tokyo 108-0071",35.637543,139.723183,ChIJi45iWQqLGGARJix9-3OQLSY,,,,https://www.google.com/maps/place/?q=place_id:ChIJi45iWQqLGGARJix9-3OQLSY,False,,,
,rest_0628,Tempura Ginya,1,Tempura,Tokyo,Japan,🇯🇵,"5-17-9 Shirokanedai, Minato City, Tokyo 108-0071",35.637464,139.723212,ChIJY-qIlgSLGGAR9e_731B9spg,,,,https://www.google.com/maps/place/?q=place_id:ChIJY-qIlgSLGGAR9e_731B9spg,False,,,
,rest_0629,ShinoiS,1,Chinees,Tokyo,Japan,🇯🇵,"2F, bld Sakuranamiki, 4-2-7 Shirokanedai, Minato City, Tokyo 108-0071",35.639285,139.728173,ChIJoVieO_GLGGARmorh-DZUURk,,,,https://www.google.com/maps/place/?q=place_id:ChIJoVieO_GLGGARmorh-DZUURk,False,,,
,rest_0630,Jizozushi,1,Sushi,Tokyo,Japan,🇯🇵,"2F, NK Building, 3-18-5 Shirokanedai, Minato City, Tokyo 108-0071",35.635303,139.720999,ChIJM4cEpRyLGGARlLKEdtigV8U,,,,https://www.google.com/maps/place/?q=place_id:ChIJM4cEpRyLGGARlLKEdtigV8U,False,,,
,rest_0631,BOTTEGA,1,Italiaans,Tokyo,Japan,🇯🇵,"B1F, 5-17-8 Hiroo, Shibuya, Tokyo 150-0012",35.649467,139.720405,ChIJe-2kNW2LGGAR8-2OQls4HK8,,,,https://www.google.com/maps/place/?q=place_id:ChIJe-2kNW2LGGAR8-2OQls4HK8,False,,,
,rest_0632,Piao-Xiang,1,Chinees,Tokyo,Japan,🇯🇵,"5F, Roppongi Hills West Walk, 6-10-1 Roppongi, Minato City, Tokyo 106-6105",35.6608,139.729299,ChIJ9dKEVI2LGGARLJAiXJsnZOE,,,,https://www.google.com/maps/place/?q=place_id:ChIJ9dKEVI2LGGARLJAiXJsnZOE,False,,,
,rest_0633,Hiroo Ishizaka,1,Sushi,Tokyo,Japan,🇯🇵,"2F, Hiroo Village, 5-19-1 Hiroo, Shibuya, Tokyo 150-0012",35.649006,139.719586,ChIJbxNqhnKLGGARQ9iU7QiDSlE,,,,https://www.google.com/maps/place/?q=place_id:ChIJbxNqhnKLGGARQ9iU7QiDSlE,False,,,
,rest_0634,TROIS VISAGES,1,Frans,Tokyo,Japan,🇯🇵,"1F, Kumo Building, 7-16-21 Ginza, Chuo City, Tokyo 104-0061",35.667154,139.765647,ChIJZ6S6tmaLGGARzKiPwbhy4aU,,,,https://www.google.com/maps/place/?q=place_id:ChIJZ6S6tmaLGGARzKiPwbhy4aU,False,,,
,rest_0635,Nodaiwa Azabu Iikura Honten,1,Japans,Tokyo,Japan,🇯🇵,"1-5-4 Higashiazabu, Minato City, Tokyo 106-0044",35.658123,139.743371,ChIJreMNLr2LGGARZuiWrMEdha8,,,,https://www.google.com/maps/place/?q=place_id:ChIJreMNLr2LGGARZuiWrMEdha8,False,,,
,rest_0636,Azabujuban Fukuda,1,Japans,Tokyo,Japan,🇯🇵,"1F, Masuko Building Azabu Juban, 3-7-5 Azabujuban, Minato City, Tokyo 106-0045",35.653644,139.735045,ChIJAQDksKGLGGAR9nN2zDvpJWo,,,,https://www.google.com/maps/place/?q=place_id:ChIJAQDksKGLGGAR9nN2zDvpJWo,False,,,
,rest_0637,au deco,1,Frans,Tokyo,Japan,🇯🇵,"2-23-3 Ebisu, Shibuya, Tokyo 150-0013",35.647675,139.720294,ChIJS3hdF6-LGGARGR_d5IukAJQ,,,,https://www.google.com/maps/place/?q=place_id:ChIJS3hdF6-LGGARGR_d5IukAJQ,False,,,
,rest_0638,Seiju,1,Tempura,Tokyo,Japan,🇯🇵,"B1F, Arban Meitsu Building, 3-16-9 Tsukiji, Chuo City, Tokyo 104-0045",35.666314,139.771167,ChIJG1lyFt-LGGARncAz9dvAwlg,,,,https://www.google.com/maps/place/?q=place_id:ChIJG1lyFt-LGGARncAz9dvAwlg,False,,,
,rest_0639,Seisoka,1,Japans,Tokyo,Japan,🇯🇵,"4-2-34 Minamiazabu, Minato City, Tokyo 106-0047",35.647653,139.723956,ChIJoQjlsA2LGGARcqak4efaXrg,,,,https://www.google.com/maps/place/?q=place_id:ChIJoQjlsA2LGGARcqak4efaXrg,False,,,
,rest_0640,Sushi Keita,1,Sushi,Tokyo,Japan,🇯🇵,"6-6-4 Tsukiji, Chuo City, Tokyo 104-0045",35.665405,139.773662,ChIJV-ltEGKJGGARYqHQSKTGchM,,,,https://www.google.com/maps/place/?q=place_id:ChIJV-ltEGKJGGARYqHQSKTGchM,False,,,
,rest_0641,TOKi,1,Spaans,Tokyo,Japan,🇯🇵,"2F, SMBC Shimbashi Building, 1-8-4 Shinbashi, Minato City, Tokyo 105-0004",35.667078,139.760524,ChIJ96McnkaLGGAR_nCjL4ZxXIk,,,,https://www.google.com/maps/place/?q=place_id:ChIJ96McnkaLGGAR_nCjL4ZxXIk,False,,,
,rest_0642,Tempura Miyashiro,1,Tempura,Tokyo,Japan,🇯🇵,"2-18-11 Kamimeguro, Meguro City, Tokyo 153-0051",35.64155,139.697318,ChIJMXHndD-LGGARTzWxXrBV_kA,,,,https://www.google.com/maps/place/?q=place_id:ChIJMXHndD-LGGARTzWxXrBV_kA,False,,,
,rest_0643,Tempura Maehira,1,Tempura,Tokyo,Japan,🇯🇵,"4F, ISI Building, 2-8-16 Azabujuban, Minato City, Tokyo 106-0045",35.655625,139.733896,ChIJVVVYl5-LGGARHez2jki67g4,,,,https://www.google.com/maps/place/?q=place_id:ChIJVVVYl5-LGGARHez2jki67g4,False,,,
,rest_0644,MAKIYAKI GINZA ONODERA,1,Frans,Tokyo,Japan,🇯🇵,"9F, Sunlit Ginza Building III, 5-14-14 Ginza, Chuo City, Tokyo 104-0061",35.668575,139.766905,ChIJdYKMBu2LGGAR_tKmVDXMcks,,,,https://www.google.com/maps/place/?q=place_id:ChIJdYKMBu2LGGAR_tKmVDXMcks,False,,,
,rest_0645,PRIMO PASSO,1,Italiaans,Tokyo,Japan,🇯🇵,"B1F, Acn Tsukiji Building, 1-5-11 Tsukiji, Chuo City, Tokyo 104-0045",35.670222,139.771737,ChIJ2SbS7YuLGGAR5cWQy8HeHk4,,,,https://www.google.com/maps/place/?q=place_id:ChIJ2SbS7YuLGGAR5cWQy8HeHk4,False,,,
,rest_0646,JO,1,Japans,Tokyo,Japan,🇯🇵,"3F, Labeille Azabu Juban, 2-8-6 Azabujuban, Minato City, Tokyo 106-0045",35.655576,139.734649,ChIJKcRwt3qLGGARrxyFfaQcu64,,,,https://www.google.com/maps/place/?q=place_id:ChIJKcRwt3qLGGARrxyFfaQcu64,False,,,
,rest_0647,Sushi Yuki,1,Sushi,Tokyo,Japan,🇯🇵,"5-17-4 Hiroo, Shibuya, Tokyo 150-0012",35.649832,139.720408,ChIJbUaROACLGGARR56GT3stGy4,,,,https://www.google.com/maps/place/?q=place_id:ChIJbUaROACLGGARR56GT3stGy4,False,,,
,rest_0648,MANOIR,1,Frans,Tokyo,Japan,🇯🇵,"1F, Hiroo Pia Sujusu, 1-10-6 Hiroo, Shibuya, Tokyo 150-0012",35.648418,139.717197,ChIJIzR1r2yLGGARlsseCRlHdoE,,,,https://www.google.com/maps/place/?q=place_id:ChIJIzR1r2yLGGARlsseCRlHdoE,False,,,
,rest_0649,Oryori Tsuji,1,Japans,Tokyo,Japan,🇯🇵,"B1F, Annex Azabu Juban, 3-3-9 Higashiazabu, Minato City, Tokyo 106-0044",35.657189,139.738857,ChIJE3_OcaKLGGARmskzAnuOsl8,,,,https://www.google.com/maps/place/?q=place_id:ChIJE3_OcaKLGGARmskzAnuOsl8,False,,,
,rest_0650,L'AFFINAGE,1,Frans,Tokyo,Japan,🇯🇵,"5-9-16 Ginza, Chuo City, Tokyo 104-0061",35.670113,139.765038,ChIJgeryPe-LGGARgCun_uVs3Nk,,,,https://www.google.com/maps/place/?q=place_id:ChIJgeryPe-LGGARgCun_uVs3Nk,False,,,
,rest_0651,FARO,1,Italiaans,Tokyo,Japan,🇯🇵,"10F, Shiseido Ginza Building, 8-8-3 Ginza, Chuo City, Tokyo 104-0061",35.668557,139.761894,ChIJW9Qxj-iLGGARrLFLJoOzto4,,,,https://www.google.com/maps/place/?q=place_id:ChIJW9Qxj-iLGGARrLFLJoOzto4,False,,,
,rest_0652,Ten Yokota,1,Tempura,Tokyo,Japan,🇯🇵,"202, Kadoru Motoazabu, 3-10-5 Motoazabu, Minato City, Tokyo 106-0046",35.656993,139.732505,ChIJ_QGYGmmLGGAR-YlgCpayN5w,,,,https://www.google.com/maps/place/?q=place_id:ChIJ_QGYGmmLGGAR-YlgCpayN5w,False,,,
,rest_0653,Daigo,1,Japans,Tokyo,Japan,🇯🇵,"Atago Green Hills Forest Tower, 2-3-1 Atago, Minato City, Tokyo 105-0002",35.663512,139.748963,ChIJLXYlT5SLGGARR1b1ARFUUmw,,,,https://www.google.com/maps/place/?q=place_id:ChIJLXYlT5SLGGARR1b1ARFUUmw,False,,,
,rest_0654,Ippei Hanten,1,Chinees,Tokyo,Japan,🇯🇵,"3-12-41 Motoazabu, Minato City, Tokyo 106-0046",35.656343,139.731817,ChIJIXrCrK-LGGARfx-SIkgR5Rs,,,,https://www.google.com/maps/place/?q=place_id:ChIJIXrCrK-LGGARfx-SIkgR5Rs,False,,,
,rest_0655,hortensia,1,Frans,Tokyo,Japan,🇯🇵,"2F, Espacio, 1-5-12 Shintomi, Chuo City, Tokyo 104-0041",35.672427,139.772826,ChIJL7tb0CSLGGARJWOhdejXMYE,,,,https://www.google.com/maps/place/?q=place_id:ChIJL7tb0CSLGGARJWOhdejXMYE,False,,,
,rest_0656,Sushi Hashimoto,1,Sushi,Tokyo,Japan,🇯🇵,"1F, 1-8-2 Shintomi, Chuo City, Tokyo 104-0041",35.67293,139.774469,ChIJdYcitl-JGGARRN6dClrsF9w,,,,https://www.google.com/maps/place/?q=place_id:ChIJdYcitl-JGGARRN6dClrsF9w,False,,,
,rest_0657,Ginza Kousui,1,Japans,Tokyo,Japan,🇯🇵,"8F, 6-12-14 Ginza, Chuo City, Tokyo 104-0061",35.669148,139.764512,ChIJ2ak-aw2LGGARCI-p2qWmBSc,,,,https://www.google.com/maps/place/?q=place_id:ChIJ2ak-aw2LGGARCI-p2qWmBSc,False,,,
,rest_0658,abysse,1,Frans,Tokyo,Japan,🇯🇵,"1F, Ebisu Hills, 1-30-12 Ebisunishi, Shibuya, Tokyo 150-0021",35.64847,139.705669,ChIJAQAAAGOLGGARxWRVGcdrynM,,,,https://www.google.com/maps/place/?q=place_id:ChIJAQAAAGOLGGARxWRVGcdrynM,False,,,
,rest_0659,Gucci Osteria da Massimo Bottura Tokyo,1,Italiaans,Tokyo,Japan,🇯🇵,"6-6-12 Ginza, Chuo City, Tokyo 104-0061",35.670467,139.762097,ChIJGZmQVXyLGGARIr01OW-8CGg,,,,https://www.google.com/maps/place/?q=place_id:ChIJGZmQVXyLGGARIr01OW-8CGg,False,,,
,rest_0660,amarantos,1,Frans,Tokyo,Japan,🇯🇵,"9F, SANWA Suzuran Building, 5-6-7 Ginza, Chuo City, Tokyo 104-0061",35.670987,139.76386,ChIJ2bQw_tmLGGARprV9Gllket0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ2bQw_tmLGGARprV9Gllket0,False,,,
,rest_0661,Shokuzen Abe,1,Japans,Tokyo,Japan,🇯🇵,"4F, Miyako Building, 5-6-10 Ginza, Chuo City, Tokyo 104-0061",35.670737,139.763655,ChIJi7BFZuaLGGARIeRRYNU6SzM,,,,https://www.google.com/maps/place/?q=place_id:ChIJi7BFZuaLGGARIeRRYNU6SzM,False,,,
,rest_0662,Oniku Karyu,1,Japans,Tokyo,Japan,🇯🇵,"7F, Vort Ginza Briller, 1-14-6 Ginza, Chuo City, Tokyo 104-0061",35.673067,139.769813,ChIJYT3p8VOJGGAREKvU0Qeugwk,,,,https://www.google.com/maps/place/?q=place_id:ChIJYT3p8VOJGGAREKvU0Qeugwk,False,,,
,rest_0663,ZURRIOLA,1,Spaans,Tokyo,Japan,🇯🇵,"4F, Kougi Building, 6-8-7 Ginza, Chuo City, Tokyo 104-0061",35.670131,139.762859,ChIJl5BHHOaLGGAR3z0Dg9Gyf3g,,,,https://www.google.com/maps/place/?q=place_id:ChIJl5BHHOaLGGAR3z0Dg9Gyf3g,False,,,
,rest_0664,Sorahana,1,Japans,Tokyo,Japan,🇯🇵,"1F, Kamiya Place, 5-3-3 Toranomon, Minato City, Tokyo 105-0001",35.662688,139.744258,ChIJMf2LOOKLGGARDeHguUL6iSw,,,,https://www.google.com/maps/place/?q=place_id:ChIJMf2LOOKLGGARDeHguUL6iSw,False,,,
,rest_0665,Series,1,Chinees,Tokyo,Japan,🇯🇵,"1F, 3-4-11 Azabudai, Minato City, Tokyo 106-0041",35.660599,139.738995,ChIJcRghh6aLGGARO-6JpGPVY-Y,,,,https://www.google.com/maps/place/?q=place_id:ChIJcRghh6aLGGARO-6JpGPVY-Y,False,,,
,rest_0666,Ginza Kitagawa,1,Japans,Tokyo,Japan,🇯🇵,"3F, Maronie Dori Ginza, 2-10-11 Ginza, Chuo City, Tokyo 104-0061",35.672129,139.768269,ChIJv1ZzHuWLGGAR80F7_9EUMCU,,,,https://www.google.com/maps/place/?q=place_id:ChIJv1ZzHuWLGGAR80F7_9EUMCU,False,,,
,rest_0667,BEIGE Alain Ducasse,1,Frans,Tokyo,Japan,🇯🇵,"10F, Chanel Ginza Building, 3-5-3 Ginza, Chuo City, Tokyo 104-0061",35.672997,139.766526,ChIJDxzYF-SLGGARQYB8-Z27qAI,,,,https://www.google.com/maps/place/?q=place_id:ChIJDxzYF-SLGGARQYB8-Z27qAI,False,,,
