candidate_id,country_code,restaurant_name,resolved_city,city_id,michelin_stars_manifest,michelin_stars_final,star_corrected,coordinate_quality,latitude,longitude,has_michelin_url,hotel_link,classification,notes
fr_0407,FR,Rouge,Nîmes,2cf3b4dc-c3e0-438f-ba66-eb127d08aa63,1,1,no,VENUE_EXACT,43.8370112,4.3579665,yes,,APPROVED_FOR_IMPORT,Hotel-restaurant -- property relationship candidate
fr_0408,FR,Skab,Nîmes,2cf3b4dc-c3e0-438f-ba66-eb127d08aa63,2,2,no,VENUE_EXACT,43.8331524,4.3592903,yes,,APPROVED_FOR_IMPORT,2-star
fr_0411,FR,JU - Maison de Cuisine,Bonnieux,89195f2d-ec29-46c6-9c78-bc0788bee4ec,1,1,no,ADDRESS_EXACT,43.8235499,5.3070068,yes,,APPROVED_FOR_IMPORT,
fr_0412,FR,Restaurant Pierre Grein,Manosque,fe3f5079-1f96-4edf-8908-5b617713400d,1,1,no,VENUE_EXACT,43.8302958,5.7973507,yes,,APPROVED_FOR_IMPORT," -- Initial structured/venue queries missed; resolved via freeform retry using Michelin URL slug alias (Le Bistronomique), exact street match."
fr_0414,FR,L'Auberge de Saint-Rémy - Fanny Rey & Jonathan Wahid,Saint-Rémy-de-Provence,1c2e1eae-9924-4ba3-bdb9-169e69842bd5,2,2,no,ADDRESS_EXACT,43.7884790,4.8332890,yes,,APPROVED_FOR_IMPORT,2-star; hotel-restaurant -- property relationship candidate
fr_0416,FR,La Bastide de Moustiers,Moustiers-Sainte-Marie,8ad780a5-59ee-4703-aeb9-2c554140aa55,1,1,no,ADDRESS_EXACT,43.8409044,6.2180278,yes,,APPROVED_FOR_IMPORT,Hotel-restaurant -- property relationship candidate
fr_0417,FR,Nacre,Arès,fe253d98-84a5-481e-917c-d41e09507c37,1,1,no,VENUE_EXACT,44.7663007,-1.1400316,yes,,APPROVED_FOR_IMPORT,
fr_0418,FR,Monique,Calvisson,592b853c-994c-42e5-9796-b6852695bd6a,1,1,no,ADDRESS_EXACT,43.7844553,4.1927859,yes,,APPROVED_FOR_IMPORT,
fr_0419,FR,La Petite Maison de Cucuron,Cucuron,6aabf3e5-463e-470d-b6c2-a776a0803227,1,1,no,VENUE_EXACT,43.7739104,5.4386931,yes,,APPROVED_FOR_IMPORT,
fr_0420,FR,Michel Kayser - Restaurant Alexandre,Garons,9e4391dd-cee9-4a31-abed-7e685568b7a3,1,2,yes,ADDRESS_EXACT,43.7685997,4.4228897,yes,,APPROVED_FOR_IMPORT,"Source states 2 Michelin stars, manifest lists 1-star -- discrepancy kept as manifest value per protocol, flagged for later recognition-review pass"
fr_0421,FR,L'Oustau de Baumanière,Les Baux-de-Provence,3b6b30aa-c3c7-47bf-a4c8-c452f3e5fba0,2,2,no,VENUE_EXACT,43.7470213,4.7955483,yes,,APPROVED_FOR_IMPORT,2-star; hotel-restaurant -- property relationship candidate
fr_0422,FR,Le Goût du Bonheur - La Fenière,Cadenet,9c75d604-8ba4-4b89-a788-eff08c728bb2,1,1,no,PROPERTY_EXACT,43.7487995,5.3638207,yes,,APPROVED_FOR_IMPORT,Hotel-restaurant -- property relationship candidate -- Initial structured/venue queries missed; resolved via freeform property-name retry.
fr_0423,FR,Garrigue,Ansouis,7cd8042e-a75f-4a49-bbbf-8e3df5205796,1,1,no,ADDRESS_EXACT,43.7383635,5.4649963,yes,,APPROVED_FOR_IMPORT,
fr_0424,FR,L'Aupiho - Domaine de Manville,Les Baux-de-Provence,3b6b30aa-c3c7-47bf-a4c8-c452f3e5fba0,1,1,no,PROPERTY_EXACT,43.7325398,4.8014909,yes,,APPROVED_FOR_IMPORT,Hotel-restaurant -- property relationship candidate -- Initial structured/venue queries missed; resolved via freeform property-name retry.
fr_0425,FR,Le Patio,Arcachon,797658ab-e9df-4c53-8469-67e3c4103ab7,1,1,no,VENUE_EXACT,44.6567275,-1.1481225,yes,,APPROVED_FOR_IMPORT,
fr_0426,FR,Auberge Le Prieuré,Moirax,6d4f632d-926a-4a94-93d0-5a577eb8098c,1,1,no,ADDRESS_EXACT,44.1411585,0.6088893,yes,,APPROVED_FOR_IMPORT,
fr_0428,FR,La Table de l'Orangerie - Château de Fonscolombe,Le Puy-Sainte-Réparade,da2804cc-8885-46f4-a99c-cedee97f55db,1,1,no,PROPERTY_EXACT,43.6391826,5.4682271,yes,,APPROVED_FOR_IMPORT,"Hotel-restaurant (château), no street number -- will rely on venue-name resolution -- Initial structured/venue queries missed; resolved via freeform property-name retry."
fr_0429,FR,Villa Salone,Salon-de-Provence,65ac40b0-0341-42d9-968a-b7c6808fcfa4,1,1,no,VENUE_EXACT,43.6414495,5.0986171,yes,,APPROVED_FOR_IMPORT,
fr_0430,FR,La Réserve Rimbaud,Montpellier,0d1f8eec-cf49-4d5c-af48-12c1a26008de,1,1,no,VENUE_EXACT,43.6169645,3.8929317,yes,,APPROVED_FOR_IMPORT,
fr_0431,FR,Mirazur,Menton,c606bc0d-9478-4cd5-9dd1-4f4beedc681d,3,3,no,VENUE_EXACT,43.7859123,7.5280996,yes,,APPROVED_FOR_IMPORT,3-star
fr_0432,FR,Le Mas Bottero,Saint-Cannat,9ed74b31-e321-4eb4-aac6-97852c5de5c7,1,1,no,VENUE_EXACT,43.6087699,5.3302299,yes,,APPROVED_FOR_IMPORT,
fr_0433,FR,Reflet d'Obione,Montpellier,0d1f8eec-cf49-4d5c-af48-12c1a26008de,1,1,no,VENUE_EXACT,43.6123103,3.8729845,yes,,APPROVED_FOR_IMPORT,
fr_0434,FR,Pastis Restaurant,Montpellier,0d1f8eec-cf49-4d5c-af48-12c1a26008de,1,1,no,ADDRESS_EXACT,43.6099630,3.8738071,yes,,APPROVED_FOR_IMPORT,
fr_0435,FR,Jardin des Sens,Montpellier,0d1f8eec-cf49-4d5c-af48-12c1a26008de,1,1,no,ADDRESS_EXACT,43.6118052,3.8744287,yes,,APPROVED_FOR_IMPORT,
fr_0436,FR,Ébullition,Montpellier,0d1f8eec-cf49-4d5c-af48-12c1a26008de,1,1,no,ADDRESS_EXACT,43.6133408,3.8798373,yes,,APPROVED_FOR_IMPORT,
fr_0437,FR,Leclère,Montpellier,0d1f8eec-cf49-4d5c-af48-12c1a26008de,1,1,no,ADDRESS_EXACT,43.6094003,3.8740276,yes,,APPROVED_FOR_IMPORT,
fr_0438,FR,La Table du Cap Estel,Èze-Bord-de-Mer,414956e4-cbea-40dc-b589-835627b9d772,1,1,no,PROPERTY_EXACT,43.7183141,7.3741887,yes,,APPROVED_FOR_IMPORT,Hotel-restaurant -- property relationship candidate -- Initial structured/venue queries missed; resolved via freeform property-name retry.
fr_0439,FR,La Table de Pierre,Saint-Paul-de-Vence,51472f59-8792-4f1a-bfe7-88d73813705a,1,1,no,PROPERTY_EXACT,43.6828256,7.1232087,yes,,APPROVED_FOR_IMPORT,Hotel-restaurant -- property relationship candidate -- Initial structured/venue queries missed; resolved via freeform property-name retry.
fr_0440,FR,Château Eza,Èze,9a7f1456-e418-4c6e-88d7-b1e147ffcb8e,1,1,no,VENUE_EXACT,43.7277152,7.3610456,yes,,APPROVED_FOR_IMPORT,Hotel-restaurant (château) -- property relationship candidate
fr_0441,FR,Flaveur,Nice,a2a0f435-d720-4c14-9348-452148144a76,2,2,no,VENUE_EXACT,43.7013005,7.2718374,yes,,APPROVED_FOR_IMPORT,2-star
fr_0442,FR,Alain Llorca,La Colle-sur-Loup,fda4eee6-6302-4e5a-8715-2238bb2eb48e,1,1,no,ADDRESS_EXACT,43.6916534,7.1056870,yes,,APPROVED_FOR_IMPORT,Hotel-restaurant -- property relationship candidate
fr_0443,FR,La Chassagnette,Arles,a2542ec7-e8de-4fa4-a57f-5c5970873322,1,1,no,VENUE_EXACT,43.5676344,4.6674351,yes,,APPROVED_FOR_IMPORT,"Rural address, no street number -- will rely on venue-name resolution"
fr_0444,FR,La Chèvre d'Or,Èze,9a7f1456-e418-4c6e-88d7-b1e147ffcb8e,2,2,no,ADDRESS_EXACT,43.7275990,7.3622347,yes,,APPROVED_FOR_IMPORT,2-star; hotel-restaurant (château) -- property relationship candidate
fr_0445,FR,Le Art - Château de la Gaude,Aix-en-Provence,b8c3ac3c-42d9-4631-86ce-276d390402eb,1,1,no,ADDRESS_EXACT,43.5688470,5.4784707,yes,,APPROVED_FOR_IMPORT,Hotel-restaurant (château) -- property relationship candidate
fr_0446,FR,Racines - Bruno Cirino,Nice,a2a0f435-d720-4c14-9348-452148144a76,1,1,no,ADDRESS_EXACT,43.7085828,7.2622660,yes,,APPROVED_FOR_IMPORT,
fr_0447,FR,Le Chantecler,Nice,a2a0f435-d720-4c14-9348-452148144a76,1,1,no,VENUE_EXACT,43.6944586,7.2580822,yes,,APPROVED_FOR_IMPORT,Hotel-restaurant -- property relationship candidate
fr_0448,FR,Le Restaurant des Rois - La Réserve de Beaulieu,Beaulieu-sur-Mer,72ce0d14-f1de-4473-835b-93e12008e7c2,1,1,no,ADDRESS_EXACT,43.7057299,7.3353227,yes,,APPROVED_FOR_IMPORT,Hotel-restaurant -- property relationship candidate
fr_0449,FR,Épicentre,Nice,a2a0f435-d720-4c14-9348-452148144a76,1,1,no,VENUE_EXACT,43.6990647,7.2857191,yes,,APPROVED_FOR_IMPORT,
fr_0450,FR,Les Agitateurs,Nice,a2a0f435-d720-4c14-9348-452148144a76,1,1,no,VENUE_EXACT,43.7005164,7.2843652,yes,,APPROVED_FOR_IMPORT,
fr_0451,FR,L'Aromate,Nice,a2a0f435-d720-4c14-9348-452148144a76,1,1,no,ADDRESS_EXACT,43.6994781,7.2697614,yes,,APPROVED_FOR_IMPORT,
fr_0452,FR,ONICE,Nice,a2a0f435-d720-4c14-9348-452148144a76,1,1,no,VENUE_EXACT,43.6987866,7.2827938,yes,,APPROVED_FOR_IMPORT,
fr_0454,FR,La Table de Pierre Reboul,Aix-en-Provence,b8c3ac3c-42d9-4631-86ce-276d390402eb,1,1,no,PROPERTY_EXACT,43.5259788,5.4379520,yes,,APPROVED_FOR_IMPORT,Hotel-restaurant -- property relationship candidate -- Initial structured/venue queries missed; resolved via freeform property-name retry.
fr_0455,FR,Le Cap,Saint-Jean-Cap-Ferrat,8fde8222-11c4-436f-8ca4-df8ef5c8fde2,1,1,no,VENUE_EXACT,43.6767533,7.3314763,yes,,APPROVED_FOR_IMPORT,Hotel-restaurant -- property relationship candidate
fr_0456,FR,Étude,Aix-en-Provence,b8c3ac3c-42d9-4631-86ce-276d390402eb,1,1,no,VENUE_EXACT,43.5283637,5.4465213,yes,,APPROVED_FOR_IMPORT,
fr_0457,FR,Faventia,Tourrettes,df96f66d-3d20-4128-86b4-82e9b76e917b,1,1,no,VENUE_EXACT,43.5946209,6.7310822,yes,,APPROVED_FOR_IMPORT,Hotel-restaurant (golf resort) -- property relationship candidate
fr_0458,FR,Les Terraillers,Biot,ba5d656b-8d73-440c-b431-d1229631391b,1,1,no,VENUE_EXACT,43.6266739,7.0957026,yes,,APPROVED_FOR_IMPORT,
fr_0459,FR,Granit - La Mécanique des Frères Bonano,Colombières-sur-Orb,14b325a9-47ee-498d-82e8-bf37384c3305,1,1,no,PROPERTY_EXACT,43.5785644,3.0232331,yes,,APPROVED_FOR_IMPORT,"Rural hamlet address, no street number -- will rely on venue-name resolution -- Initial structured/venue queries missed; resolved via freeform property-name retry."
fr_0462,FR,La Bastide Bourrelly - Mathias Dandine,Calas-Cabriès,15eac778-3c6e-42d6-8fcd-c99e8c196f7a,1,1,no,PROPERTY_EXACT,43.4610270,5.3536356,yes,,APPROVED_FOR_IMPORT,Hotel-restaurant -- property relationship candidate -- Initial structured/venue queries missed; resolved via freeform property-name retry.
fr_0463,FR,Bessem,Mandelieu-la-Napoule,d8dace0a-5e66-4b0c-ba6b-36390c6c7d3b,1,1,no,VENUE_EXACT,43.5405840,6.9334043,yes,,APPROVED_FOR_IMPORT,
fr_0464,FR,La Passagère - Hôtel Belles Rives,Juan-les-Pins,f592cfc6-03fc-4f57-926b-d6164d695a0e,1,1,no,ADDRESS_EXACT,43.5647458,7.1154847,yes,,APPROVED_FOR_IMPORT,Hotel-restaurant -- property relationship candidate
fr_0465,FR,La Palme d'Or,Cannes,b8e75290-20b4-4572-bb80-66e6f34caf45,1,1,no,PROPERTY_EXACT,43.5482538,7.0309481,yes,,APPROVED_FOR_IMPORT,Hotel-restaurant -- property relationship candidate -- Initial structured/venue queries missed; resolved via freeform property-name retry.
fr_0466,FR,Les Pêcheurs,Antibes,c2b4216f-5f30-4114-9182-80c1574b5895,1,1,no,PROPERTY_EXACT,43.5613719,7.1179609,yes,,APPROVED_FOR_IMPORT, -- Initial structured/venue queries missed; resolved via freeform property-name retry.
fr_0467,FR,Restaurant De Lauzun,Pézenas,42e937ea-a3e2-4033-a6c8-ed4c0c88e1d1,1,1,no,VENUE_EXACT,43.4825191,3.4115104,yes,,APPROVED_FOR_IMPORT,"Winery/priory estate, no street number -- will rely on venue-name resolution"
fr_0468,FR,Louroc - Hôtel du Cap-Eden-Roc,Antibes,c2b4216f-5f30-4114-9182-80c1574b5895,1,1,no,PROPERTY_EXACT,43.5484489,7.1215745,yes,Hôtel du Cap-Eden-Roc,APPROVED_FOR_IMPORT,Hotel-restaurant -- property relationship candidate -- Initial structured/venue queries missed; resolved via freeform property-name retry.
fr_0469,FR,Bruno,Lorgues,230bbb77-c09f-4afe-9e43-bdfb4108538b,1,1,no,VENUE_EXACT,43.4702338,6.3783396,yes,,APPROVED_FOR_IMPORT,Also known as Chez Bruno
fr_0470,FR,Mareluna,Théoule-sur-Mer,1c285bc6-0d92-4346-9914-aa8921366bd3,1,1,no,VENUE_EXACT,43.5080829,6.9402507,yes,,APPROVED_FOR_IMPORT,Hotel-restaurant (château) -- property relationship candidate
fr_0474,FR,Villa Pinewood,Payrin-Augmontel,c9a498da-3cc1-42cd-8102-9f802f58ab29,1,1,no,ADDRESS_EXACT,43.5265241,2.3467757,yes,,APPROVED_FOR_IMPORT,Address discrepancy noted across sources (590 vs 328 chemin du Negre); using most recent Michelin Guide address
fr_0475,FR,Auberge de la Forge,Lavalette,18d89bf3-215f-4d46-95d6-4474f71cd148,1,1,no,VENUE_EXACT,43.6377203,1.5951593,yes,,APPROVED_FOR_IMPORT,
fr_0476,FR,Chez Jeannette,Flassans-sur-Issole,0e651bb3-5d7f-48bf-9c32-be6091c97edd,1,1,no,PROPERTY_EXACT,43.3770603,6.2656321,yes,,APPROVED_FOR_IMPORT, -- Initial structured/venue queries missed; resolved via freeform property-name retry.
fr_0477,FR,L'Oursin,Carry-le-Rouet,d1eeaa2c-6608-4a97-9772-5ba80490280f,1,1,no,PROPERTY_EXACT,43.3297339,5.1512273,yes,,APPROVED_FOR_IMPORT,Hotel-restaurant -- property relationship candidate -- Initial structured/venue queries missed; resolved via freeform property-name retry.
fr_0479,FR,L'Écorce,Toulouse,13e2008a-fd8b-468a-ba95-92a144826804,1,1,no,VENUE_EXACT,43.6063573,1.4418429,yes,,APPROVED_FOR_IMPORT,
fr_0480,FR,Maison Pellestor Veyrier,Colomiers,ccf743b3-76c7-4081-8ac1-7d04cef0874a,1,1,no,VENUE_EXACT,43.6251320,1.3427266,yes,,APPROVED_FOR_IMPORT,
fr_0481,FR,Acte 2 Yannick Delpech,Toulouse,13e2008a-fd8b-468a-ba95-92a144826804,1,1,no,ADDRESS_EXACT,43.5931728,1.4605493,yes,,APPROVED_FOR_IMPORT,
fr_0482,FR,Michel Sarran,Toulouse,13e2008a-fd8b-468a-ba95-92a144826804,1,1,no,VENUE_EXACT,43.6072830,1.4345554,yes,,APPROVED_FOR_IMPORT,
fr_0483,FR,Stéphane Tournié - Les Jardins de l'Opéra,Toulouse,13e2008a-fd8b-468a-ba95-92a144826804,1,1,no,ADDRESS_EXACT,43.6041433,1.4443378,yes,,APPROVED_FOR_IMPORT,
fr_0484,FR,En Pleine Nature,Quint-Fonsegrives,71dc823d-334a-4591-8b90-2f3dd0c6ee60,1,1,no,VENUE_EXACT,43.5852455,1.5292218,yes,,APPROVED_FOR_IMPORT,
fr_0485,FR,Agapes,Toulouse,13e2008a-fd8b-468a-ba95-92a144826804,1,1,no,VENUE_EXACT,43.6047727,1.4509507,yes,,APPROVED_FOR_IMPORT,
fr_0486,FR,SEPT,Toulouse,13e2008a-fd8b-468a-ba95-92a144826804,1,1,no,VENUE_EXACT,43.5968129,1.4468358,yes,,APPROVED_FOR_IMPORT,
fr_0487,FR,Une Table au Sud,Marseille,c9a1c483-3e89-46e2-aa7c-b31ed1b53870,1,1,no,VENUE_EXACT,43.2963677,5.3736590,yes,,APPROVED_FOR_IMPORT,
fr_0488,FR,La Magdeleine - Mathias Dandine,Gémenos,799de1fe-f70d-4152-8e1f-9d9bb5d6f2d8,1,1,no,PROPERTY_EXACT,43.2988589,5.6245669,yes,,APPROVED_FOR_IMPORT,Hotel-restaurant -- property relationship candidate. Address discrepancy noted (alt source: 40 avenue du 2e Cuirassier); using Michelin Guide-consistent address -- Initial structured/venue queries mis
fr_0489,FR,Le Petit Nice, Corniche J.F. Kennedy),c9a1c483-3e89-46e2-aa7c-b31ed1b53870,3,3,no,VENUE_EXACT,43.2801442,5.3519239,no,,APPROVED_FOR_IMPORT,high -- Initial structured/venue queries missed; resolved via freeform property-name retry.
fr_0490,FR,Auffo,Marseille,c9a1c483-3e89-46e2-aa7c-b31ed1b53870,1,1,no,ADDRESS_EXACT,43.2857285,5.3499027,yes,,APPROVED_FOR_IMPORT,
fr_0491,FR,Belle de Mars,Marseille,c9a1c483-3e89-46e2-aa7c-b31ed1b53870,1,1,no,ADDRESS_EXACT,43.2787242,5.3920475,yes,,APPROVED_FOR_IMPORT,"Relocation: restaurant has moved from 56 rue de Forbin (13002) to 180 rue du Rouet (13008), per official restaurant website -- current-address rule applied, using verified current address"
fr_0492,FR,Calice,Béziers,b0cc8199-8065-4cc8-b2ba-c4380cd9cb4c,1,1,no,VENUE_EXACT,43.3435302,3.2231427,yes,,APPROVED_FOR_IMPORT,
fr_0493,FR,L'Alter-Native,Béziers,b0cc8199-8065-4cc8-b2ba-c4380cd9cb4c,1,1,no,VENUE_EXACT,43.3427840,3.2176679,yes,,APPROVED_FOR_IMPORT,
fr_0494,FR,AM par Alexandre Mazzia,Marseille,c9a1c483-3e89-46e2-aa7c-b31ed1b53870,3,3,no,ADDRESS_EXACT,43.2700440,5.3862604,yes,,APPROVED_FOR_IMPORT,3-star
fr_0495,FR,Le Puits Saint Jacques,Pujaudran,b2ab20a4-66ea-44d8-ba6a-cd458d1b7efd,1,1,no,VENUE_EXACT,43.5908166,1.1499168,yes,,APPROVED_FOR_IMPORT,
fr_0497,FR,La Villa Madie,Cassis,7b58bc3c-76d4-4db5-9e26-3f134fc9db6f,3,3,no,VENUE_EXACT,43.2111019,5.5449357,yes,,APPROVED_FOR_IMPORT,3-star
fr_0498,FR,En Marge,Aureville,e5fba4a2-ab7f-4c60-8f9a-39daf6d893f1,1,1,no,VENUE_EXACT,43.4905877,1.4410029,yes,,APPROVED_FOR_IMPORT,Hotel-restaurant -- property relationship candidate
fr_0501,FR,La Vague d'Or - Cheval Blanc St-Tropez,Saint-Tropez,b92ff98e-aae2-4075-9370-fe7e9acdd9b8,3,3,no,PROPERTY_EXACT,43.2664830,6.6265656,yes,,APPROVED_FOR_IMPORT,"3-star; hotel-restaurant, no street number -- will rely on venue-name resolution -- Initial structured/venue queries missed; resolved via freeform property/place-name retry."
fr_0502,FR,Arnaud Donckele & Maxime Frédéric at Louis Vuitton,Saint-Tropez,b92ff98e-aae2-4075-9370-fe7e9acdd9b8,1,1,no,ADDRESS_EXACT,43.2700292,6.6412522,yes,,APPROVED_FOR_IMPORT,"Seasonal restaurant, hotel property, no street number -- will rely on venue-name resolution -- Initial structured/venue queries missed; resolved via freeform property/place-name retry."
fr_0503,FR,La Terrasse - Cheval Blanc St-Tropez,Saint-Tropez,b92ff98e-aae2-4075-9370-fe7e9acdd9b8,1,1,no,PROPERTY_EXACT,43.2664830,6.6265656,yes,,APPROVED_FOR_IMPORT,"Hotel-restaurant, no street number -- will rely on venue-name resolution -- Initial structured/venue queries missed; resolved via freeform property/place-name retry."
fr_0504,FR,La Table de Nans,La Ciotat,a37b9735-b89d-493b-809f-b4cde1ffa372,1,1,no,ADDRESS_EXACT,43.1813215,5.6690800,yes,,APPROVED_FOR_IMPORT,
fr_0505,FR,Couleurs de Shimatani,La Ciotat,a37b9735-b89d-493b-809f-b4cde1ffa372,1,1,no,VENUE_EXACT,43.1752257,5.6099263,yes,,APPROVED_FOR_IMPORT,
fr_0506,FR,La Table Mirasol,Mont-de-Marsan,61266f98-91ec-40c4-981a-68ae86e8dffe,1,1,no,VENUE_EXACT,43.8912816,-0.5035467,yes,,APPROVED_FOR_IMPORT,Hotel-restaurant (Villa Mirasol) -- property relationship candidate
fr_0507,FR,La Voile - La Réserve Ramatuelle,Ramatuelle,257cadc8-8540-4fad-a139-6b3dfc8543e9,1,1,no,ADDRESS_EXACT,43.1925762,6.6432324,yes,,APPROVED_FOR_IMPORT,Hotel-restaurant -- property relationship candidate
fr_0508,FR,Les Oliviers,Bandol,10ed4067-adf7-412a-b15c-34095a57fa94,1,1,no,PROPERTY_EXACT,43.1332909,5.7511142,yes,,APPROVED_FOR_IMPORT,Hotel-restaurant -- property relationship candidate -- Initial structured/venue queries missed; resolved via freeform property/place-name retry.
fr_0509,FR,La Palmeraie - Château de Valmer,La Croix-Valmer,c6887e94-04a0-4bf1-9c10-a1dc8c543477,1,1,no,ADDRESS_EXACT,43.1859671,6.5928531,yes,,APPROVED_FOR_IMPORT,Hotel-restaurant (château) -- property relationship candidate
fr_0510,FR,L'Oursin - Hôtel Les Roches,Le Lavandou,d510c0be-47ca-4be8-92f8-638fe19d0e32,1,1,no,ADDRESS_EXACT,43.1496061,6.4059097,yes,,APPROVED_FOR_IMPORT,Hotel-restaurant -- property relationship candidate
fr_0512,FR,Shanael,Toulon,b5c68be0-b4ca-4257-a5fc-ad7cf056335a,1,1,no,VENUE_EXACT,43.1241506,5.9327692,yes,,APPROVED_FOR_IMPORT,
fr_0513,FR,La Maison Despouès,Puylausic,49741d9c-8e90-4b36-9106-c3d471d74503,1,1,no,VENUE_EXACT,43.4403735,0.9286649,yes,,APPROVED_FOR_IMPORT,
fr_0514,FR,La Table de Franck Putelat,Carcassonne,ba5886b8-9fca-48da-876e-c2d326c9b3a4,2,2,no,ADDRESS_EXACT,43.2026335,2.3619802,yes,,APPROVED_FOR_IMPORT,2-star
fr_0515,FR,Les Prés d'Eugénie - Michel Guérard,Eugénie-les-Bains,abef2b68-5bdb-4d7a-89e6-c79cd024bf2c,3,3,no,ADDRESS_EXACT,43.6965483,-0.3799318,yes,,APPROVED_FOR_IMPORT,3-star; hotel-restaurant -- property relationship candidate
fr_0516,FR,L'Orangerie,Eugénie-les-Bains,abef2b68-5bdb-4d7a-89e6-c79cd024bf2c,1,1,no,ADDRESS_EXACT,43.6948070,-0.3784806,yes,,APPROVED_FOR_IMPORT,Hotel-restaurant -- property relationship candidate -- Initial structured/venue queries missed; resolved via freeform property/place-name retry.
fr_0517,FR,Auberge du Vieux Puits,Fontjoncouse,efe578f6-2909-4290-9f41-7aa828eb4aa0,3,3,no,VENUE_EXACT,43.0485903,2.7886134,yes,,APPROVED_FOR_IMPORT,3-star; hotel-restaurant -- property relationship candidate
fr_0518,FR,Relais de la Poste,Magescq,e2e04598-4826-4b3f-8c7a-e8ce7fd807b3,1,1,no,VENUE_EXACT,43.7787322,-1.2180152,yes,,APPROVED_FOR_IMPORT,"Source states 2 Michelin stars (53 consecutive years), manifest lists 1-star -- discrepancy kept as manifest value per protocol, flagged for later recognition-review pass. Hotel-restaurant -- property"
fr_0520,FR,Villa de l'Étang Blanc,Seignosse,9c2a83f4-fb1c-46cd-a081-e0467ddd6e40,1,1,no,ADDRESS_EXACT,43.7014219,-1.3619064,yes,,APPROVED_FOR_IMPORT,Hotel-restaurant -- property relationship candidate
fr_0521,FR,Le Hittau,Saint-Vincent-de-Tyrosse,03ab5253-4e23-4703-b23c-0be80400c801,3,1,yes,VENUE_EXACT,43.6616928,-1.2961799,yes,,APPROVED_FOR_IMPORT,"Source states 1 Michelin star, manifest lists 3-star -- significant discrepancy kept as manifest value per protocol, flagged for later recognition-review pass. Address discrepancy also noted (alt: 1 a"
fr_0522,FR,La Galinette,Perpignan,70fec494-13c1-46f2-b8d2-7bc041738c3b,1,1,no,VENUE_EXACT,42.7024685,2.8931453,yes,,APPROVED_FOR_IMPORT,
fr_0523,FR,L'Almandin,Saint-Cyprien,e2e6b1f4-8efc-4c7a-8d7a-b89db15d16bd,1,1,no,PROPERTY_EXACT,42.6094106,3.0358514,yes,,APPROVED_FOR_IMPORT,"Hotel-restaurant, no street number -- will rely on venue-name resolution -- Initial structured/venue queries missed; resolved via freeform property-name retry."
fr_0524,FR,La Table d'Aurélien Largeau,Biarritz,b6ae9862-c86f-4b10-98fe-3bc3aaf7b7fb,1,1,no,ADDRESS_EXACT,43.4810752,-1.5581373,yes,,APPROVED_FOR_IMPORT,
fr_0525,FR,L'Impertinent,Biarritz,b6ae9862-c86f-4b10-98fe-3bc3aaf7b7fb,1,1,no,VENUE_EXACT,43.4864430,-1.5504442,yes,,APPROVED_FOR_IMPORT,
fr_0526,FR,La Maison de Pierre,Hasparren,0814370b-5031-406d-86d9-9a7fd8cc091a,1,1,no,VENUE_EXACT,43.3684857,-1.3524002,yes,,APPROVED_FOR_IMPORT,Hotel-restaurant -- property relationship candidate
fr_0527,FR,Moulin d'Alotz,Arcangues,08498594-0e8b-4637-a4da-422c835b4418,1,1,no,VENUE_EXACT,43.4214583,-1.5384046,yes,,APPROVED_FOR_IMPORT,
fr_0528,FR,La Balette,Collioure,f93acbf6-14cd-4ea0-8689-5f39e8fa5d54,1,1,no,VENUE_EXACT,42.5244575,3.0891591,yes,,APPROVED_FOR_IMPORT,Hotel-restaurant -- property relationship candidate
fr_0529,FR,Briketenia,Guéthary,5b6d3ba1-8e47-4f31-a8b0-d3d7c9f0bcba,1,1,no,VENUE_EXACT,43.4194552,-1.6060129,yes,,APPROVED_FOR_IMPORT,
fr_0530,FR,Les Frères Ibarboure,Bidart,0ab2e309-022d-48e2-96a4-477ca0d656a6,1,1,no,VENUE_EXACT,43.4181736,-1.5981898,yes,,APPROVED_FOR_IMPORT, -- Initial structured/venue queries missed; resolved via freeform property-name retry.
fr_0531,FR,Choko Ona,Espelette,805770ec-52db-4852-92bb-59dcf995548f,1,1,no,VENUE_EXACT,43.3415485,-1.4447912,yes,,APPROVED_FOR_IMPORT,
fr_0532,FR,La Table de Cédric Béchade - L'Auberge Basque,Saint-Pée-sur-Nivelle,52dc0bab-c39a-406f-aa54-c57ffe41e9c3,1,1,no,VENUE_EXACT,43.3675439,-1.5847425,yes,,APPROVED_FOR_IMPORT,Hotel-restaurant -- property relationship candidate -- Initial structured/venue queries missed; resolved via freeform property-name retry.
fr_0533,FR,Le Kaïku,Saint-Jean-de-Luz,86535795-27ef-4231-91ed-d0707ebce2bd,1,1,no,ADDRESS_EXACT,43.3885808,-1.6644333,yes,,APPROVED_FOR_IMPORT,
fr_0535,FR,Ekaitza,Ciboure,caa627a6-a899-49f8-80c0-ac43c6b9e48f,2,2,no,VENUE_EXACT,43.3852118,-1.6674947,yes,,APPROVED_FOR_IMPORT,2-star
fr_0536,FR,Fario,Céret,a3624d15-5f06-47b0-8aa7-0fdeec6705dd,1,1,no,VENUE_EXACT,42.4862740,2.7477762,yes,,APPROVED_FOR_IMPORT,
fr_0537,FR,Ithurria,Ainhoa,8baad75f-46c6-4157-b13f-df4a0c4652db,1,1,no,VENUE_EXACT,43.3079856,-1.4992278,yes,,APPROVED_FOR_IMPORT,Hotel-restaurant -- property relationship candidate
