restaurant_code,restaurant_name_as_listed,year,rank,list_type,confidence,match_method,evidence_source,status
rest_0237,Schloss Schauenstein,2018,47,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2018 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0424,Hiša Franko,2018,48,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2018 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0308,Reale,2019,51,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2019 51-120 list, retrieved 2026-08-07",proposed
rest_0335,Arzak,2019,53,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2019 51-120 list, retrieved 2026-08-07",proposed
rest_0430,Maaemo,2019,55,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2019 51-120 list, retrieved 2026-08-07",proposed
rest_0325,Uliassi,2019,61,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2019 51-120 list, retrieved 2026-08-07",proposed
rest_0507,Nihonryori RyuGin,2019,62,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2019 51-120 list, retrieved 2026-08-07; match note: Historical ""Nihonryori RyuGin"" is the full-form name for the same Tokyo venue the catalogue lists as ""RyuGin"".",proposed
rest_0319,Florilège,2019,63,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2019 51-120 list, retrieved 2026-08-07",proposed
rest_0746,Saison,2019,70,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2019 51-120 list, retrieved 2026-08-07",proposed
rest_0736,SingleThread,2019,71,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2019 51-120 list, retrieved 2026-08-07",proposed
rest_0186,Aqua,2019,72,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2019 51-120 list, retrieved 2026-08-07",proposed
rest_0140,Lasai,2019,74,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2019 51-120 list, retrieved 2026-08-07",proposed
rest_0044,Diverxo,2019,75,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2019 51-120 list, retrieved 2026-08-07",proposed
rest_0764,Chef's Table at Brooklyn Fare,2019,77,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2019 51-120 list, retrieved 2026-08-07",proposed
rest_0306,Lido 84,2019,78,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2019 51-120 list, retrieved 2026-08-07",proposed
rest_0313,Mingles,2019,79,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2019 51-120 list, retrieved 2026-08-07",proposed
rest_0333,Quique Dacosta,2019,81,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2019 51-120 list, retrieved 2026-08-07",proposed
rest_0317,Enigma,2019,82,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2019 51-120 list, retrieved 2026-08-07",proposed
rest_0339,Martín Berasategui,2019,87,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2019 51-120 list, retrieved 2026-08-07",proposed
rest_0454,Lung King Heen,2019,88,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2019 51-120 list, retrieved 2026-08-07",proposed
rest_0326,La Cime,2019,93,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2019 51-120 list, retrieved 2026-08-07",proposed
rest_0336,Aponiente,2019,94,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2019 51-120 list, retrieved 2026-08-07",proposed
rest_0189,Vendôme,2019,97,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2019 51-120 list, retrieved 2026-08-07",proposed
rest_0442,Amber,2019,102,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2019 51-120 list, retrieved 2026-08-07",proposed
rest_0435,Jade Dragon,2019,103,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2019 51-120 list, retrieved 2026-08-07",proposed
rest_0323,Kadeau,2019,105,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2019 51-120 list, retrieved 2026-08-07",proposed
rest_0495,Il Ristorante Luca Fantin,2019,107,extended_51_100,medium,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2019 51-120 list, retrieved 2026-08-07; match note: Same Bulgari Hotel Tokyo venue; consulting chef changed from Luca Fantin to Niko Romito (catalogue name ""Il Ristorante - Niko Romito"") around 2023.",proposed
rest_0071,Neolokal,2019,110,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2019 51-120 list, retrieved 2026-08-07",proposed
rest_0080,Per Se,2019,115,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2019 51-120 list, retrieved 2026-08-07",proposed
rest_0302,Atomix,2019,119,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2019 51-120 list, retrieved 2026-08-07",proposed
rest_0296,Asador Etxebarri,2019,3,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2019 list (past-lists archive), retrieved 2026-08-07; match note: Same venue (Axpe, municipality of Atxondo, Biscay) across all years; ""Axte""/""Atxondo"" are spelling/administrative variants of Axpe.",proposed
rest_0298,Gaggan,2019,4,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2019 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0473,Geranium,2019,5,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2019 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0356,Mugaritz,2019,7,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2019 list (past-lists archive), retrieved 2026-08-07; match note: Same venue (Errenteria, Gipuzkoa, near San Sebastian) across all years; press commonly labels it ""San Sebastian"".",proposed
rest_0327,Arpège,2019,8,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2019 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0331,Disfrutar,2019,9,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2019 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0134,Maido,2019,10,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2019 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0532,Den,2019,11,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2019 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0133,Pujol,2019,12,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2019 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0338,Azurmendi,2019,14,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2019 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0322,Septime,2019,15,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2019 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0266,Steirereck,2019,17,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2019 list (past-lists archive), retrieved 2026-08-07; match note: Historical listings use the short form ""Steirereck""; catalogue carries the full official name ""Steirereck im Stadtpark"", same Vienna venue.",proposed
rest_0125,Odette,2019,18,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2019 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0321,Frantzén,2019,21,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2019 list (past-lists archive), retrieved 2026-08-07; match note: Same Stockholm venue under its 2013-era name ""Frantzén/Lindeberg"" (Björn Frantzén and Daniel Lindeberg's original partnership name); catalogue lists it under the current name ""Frantzén"".",proposed
rest_0310,Narisawa,2019,22,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2019 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0132,Quintonil,2019,24,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2019 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0138,Boragó,2019,26,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2019 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0762,Blue Hill at Stone Barns,2019,28,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2019 list (past-lists archive), retrieved 2026-08-07; match note: Same venue at Stone Barns Center, Westchester County NY; press variably labels it New York/Tarrytown/Westchester/Pocantico Hills.",proposed
rest_0316,Piazza Duomo,2019,29,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2019 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0312,Elkano,2019,30,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2019 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0315,Le Calandre,2019,31,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2019 list (past-lists archive), retrieved 2026-08-07; match note: Same venue (Rubano, Province of Padua) across all years; ""Padua"" is the metro-area label.",proposed
rest_0136,Don Julio,2019,34,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2019 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0738,Atelier Crenn,2019,35,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2019 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0059,Le Bernardin,2019,36,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2019 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0772,Alinea,2019,37,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2019 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0424,Hiša Franko,2019,38,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2019 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0193,Restaurant Tim Raue,2019,40,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2019 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0137,The Chairman,2019,41,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2019 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0324,Belcanto,2019,42,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2019 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0165,Hof Van Cleve,2019,43,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2019 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0311,Sühring,2019,45,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2019 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0037,De Librije,2019,46,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2019 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0737,Benu,2019,47,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2019 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0237,Schloss Schauenstein,2019,50,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2019 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0507,Nihonryori RyuGin,2021,51,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2021 51-100 list, retrieved 2026-08-07; match note: Historical ""Nihonryori RyuGin"" is the full-form name for the same Tokyo venue the catalogue lists as ""RyuGin"".",proposed
rest_0325,Uliassi,2021,52,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2021 51-100 list, retrieved 2026-08-07",proposed
rest_0764,Chef's Table at Brooklyn Fare,2021,55,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2021 51-100 list, retrieved 2026-08-07",proposed
rest_0297,Alchemist,2021,58,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2021 51-100 list, retrieved 2026-08-07",proposed
rest_0237,Schloss Schauenstein,2021,59,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2021 51-100 list, retrieved 2026-08-07",proposed
rest_0313,Mingles,2021,62,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2021 51-100 list, retrieved 2026-08-07",proposed
rest_0307,Sorn,2021,63,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2021 51-100 list, retrieved 2026-08-07",proposed
rest_0037,De Librije,2021,69,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2021 51-100 list, retrieved 2026-08-07",proposed
rest_0772,Alinea,2021,70,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2021 51-100 list, retrieved 2026-08-07",proposed
rest_0314,Le Du,2021,72,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2021 51-100 list, retrieved 2026-08-07",proposed
rest_0495,Il Ristorante Luca Fantin,2021,73,extended_51_100,medium,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2021 51-100 list, retrieved 2026-08-07; match note: Same Bulgari Hotel Tokyo venue; consulting chef changed from Luca Fantin to Niko Romito (catalogue name ""Il Ristorante - Niko Romito"") around 2023.",proposed
rest_0333,Quique Dacosta,2021,74,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2021 51-100 list, retrieved 2026-08-07",proposed
rest_0502,Sazenka,2021,75,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2021 51-100 list, retrieved 2026-08-07",proposed
rest_0326,La Cime,2021,76,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2021 51-100 list, retrieved 2026-08-07",proposed
rest_0336,Aponiente,2021,79,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2021 51-100 list, retrieved 2026-08-07",proposed
rest_0140,Lasai,2021,85,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2021 51-100 list, retrieved 2026-08-07",proposed
rest_0305,Ikoyi,2021,87,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2021 51-100 list, retrieved 2026-08-07",proposed
rest_0335,Arzak,2021,94,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2021 51-100 list, retrieved 2026-08-07",proposed
rest_0135,Kjolle,2021,95,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2021 51-100 list, retrieved 2026-08-07",proposed
rest_0508,L'Effervescence,2021,99,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2021 51-100 list, retrieved 2026-08-07",proposed
rest_0442,Amber,2021,100,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2021 51-100 list, retrieved 2026-08-07",proposed
rest_0473,Geranium,2021,2,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2021 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0296,Asador Etxebarri,2021,3,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2021 list (past-lists archive), retrieved 2026-08-07; match note: Same venue (Axpe, municipality of Atxondo, Biscay) across all years; ""Axte""/""Atxondo"" are spelling/administrative variants of Axpe.",proposed
rest_0331,Disfrutar,2021,5,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2021 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0321,Frantzén,2021,6,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2021 list (past-lists archive), retrieved 2026-08-07; match note: Same Stockholm venue under its 2013-era name ""Frantzén/Lindeberg"" (Björn Frantzén and Daniel Lindeberg's original partnership name); catalogue lists it under the current name ""Frantzén"".",proposed
rest_0134,Maido,2021,7,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2021 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0125,Odette,2021,8,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2021 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0133,Pujol,2021,9,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2021 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0137,The Chairman,2021,10,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2021 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0532,Den,2021,11,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2021 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0266,Steirereck,2021,12,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2021 list (past-lists archive), retrieved 2026-08-07; match note: Historical listings use the short form ""Steirereck""; catalogue carries the full official name ""Steirereck im Stadtpark"", same Vienna venue.",proposed
rest_0136,Don Julio,2021,13,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2021 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0356,Mugaritz,2021,14,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2021 list (past-lists archive), retrieved 2026-08-07; match note: Same venue (Errenteria, Gipuzkoa, near San Sebastian) across all years; press commonly labels it ""San Sebastian"".",proposed
rest_0306,Lido 84,2021,15,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2021 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0312,Elkano,2021,16,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2021 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0316,Piazza Duomo,2021,18,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2021 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0310,Narisawa,2021,19,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2021 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0044,DiverXO,2021,20,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2021 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0424,Hiša Franko,2021,21,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2021 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0327,Arpège,2021,23,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2021 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0322,Septime,2021,24,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2021 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0315,Le Calandre,2021,26,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2021 list (past-lists archive), retrieved 2026-08-07; match note: Same venue (Rubano, Province of Padua) across all years; ""Padua"" is the metro-area label.",proposed
rest_0132,Quintonil,2021,27,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2021 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0737,Benu,2021,28,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2021 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0308,Reale,2021,29,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2021 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0193,Restaurant Tim Raue,2021,31,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2021 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0165,Hof Van Cleve,2021,36,top_50,medium,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2021 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0736,SingleThread,2021,37,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2021 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0138,Boragó,2021,38,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2021 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0319,Florilège,2021,39,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2021 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0311,Sühring,2021,40,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2021 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0324,Belcanto,2021,42,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2021 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0302,Atomix,2021,43,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2021 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0059,Le Bernardin,2021,44,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2021 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0430,Maaemo,2021,47,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2021 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0738,Atelier Crenn,2021,48,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2021 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0338,Azurmendi,2021,49,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2021 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0338,Azurmendi,2022,55,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2022 51-100 list, retrieved 2026-08-07",proposed
rest_0128,Trèsind Studio,2022,57,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2022 51-100 list, retrieved 2026-08-07",proposed
rest_0502,Sazenka,2022,59,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2022 51-100 list, retrieved 2026-08-07",proposed
rest_0328,Rosetta,2022,60,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2022 51-100 list, retrieved 2026-08-07",proposed
rest_0764,Chef's Table at Brooklyn Fare,2022,63,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2022 51-100 list, retrieved 2026-08-07",proposed
rest_0314,Le Du,2022,65,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2022 51-100 list, retrieved 2026-08-07",proposed
rest_0311,Sühring,2022,66,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2022 51-100 list, retrieved 2026-08-07",proposed
rest_0135,Kjolle,2022,68,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2022 51-100 list, retrieved 2026-08-07",proposed
rest_0126,Zén,2022,70,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2022 51-100 list, retrieved 2026-08-07",proposed
rest_0313,Mingles,2022,71,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2022 51-100 list, retrieved 2026-08-07",proposed
rest_0738,Atelier Crenn,2022,72,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2022 51-100 list, retrieved 2026-08-07",proposed
rest_0329,Kol,2022,73,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2022 51-100 list, retrieved 2026-08-07",proposed
rest_0762,Blue Hill at Stone Barns,2022,74,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2022 51-100 list, retrieved 2026-08-07; match note: Same venue at Stone Barns Center, Westchester County NY; press variably labels it New York/Tarrytown/Westchester/Pocantico Hills.",proposed
rest_0300,Table by Bruno Verjus,2022,77,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2022 51-100 list, retrieved 2026-08-07",proposed
rest_0140,Lasai,2022,78,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2022 51-100 list, retrieved 2026-08-07",proposed
rest_0299,Sézanne,2022,82,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2022 51-100 list, retrieved 2026-08-07",proposed
rest_0320,Orfali Bros Bistro,2022,87,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2022 51-100 list, retrieved 2026-08-07; match note: Same Dubai venue; historical listings append ""Bistro"" to the catalogue name ""Orfali Bros"".",proposed
rest_0775,Oriole,2022,91,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2022 51-100 list, retrieved 2026-08-07",proposed
rest_0159,Hertog Jan at Botanic Sanctuary,2022,93,extended_51_100,medium,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2022 51-100 list, retrieved 2026-08-07; match note: Catalogue name ""Hertog Jan at Botanic"" (Antwerp) matches the 2022 reopened venue at Botanic Sanctuary; earlier-era ""Hertog Jan, Bruges"" listings (2013-2015, pre-2019 closure) are a DIFFERENT venue and are correctly left unmatched.",proposed
rest_0737,Benu,2022,97,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2022 51-100 list, retrieved 2026-08-07",proposed
rest_0212,Tantris,2022,98,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2022 51-100 list, retrieved 2026-08-07",proposed
rest_0301,Wing,2022,100,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2022 51-100 list, retrieved 2026-08-07",proposed
rest_0473,Geranium,2022,1,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2022 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0331,Disfrutar,2022,3,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2022 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0044,Diverxo,2022,4,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2022 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0133,Pujol,2022,5,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2022 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0296,Asador Etxebarri,2022,6,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2022 list (past-lists archive), retrieved 2026-08-07; match note: Same venue (Axpe, municipality of Atxondo, Biscay) across all years; ""Axte""/""Atxondo"" are spelling/administrative variants of Axpe.",proposed
rest_0306,Lido 84,2022,8,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2022 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0132,Quintonil,2022,9,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2022 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0315,Le Calandre,2022,10,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2022 list (past-lists archive), retrieved 2026-08-07; match note: Same venue (Rubano, Province of Padua) across all years; ""Padua"" is the metro-area label.",proposed
rest_0134,Maido,2022,11,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2022 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0325,Uliassi,2022,12,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2022 list (past-lists archive), retrieved 2026-08-07",proposed
